id,name,set,num,raw,psa8,n8,psa9,n9,psa10,n10,conf10,hot,updated,img
87768,Ninetales,Aquapolis,025/147,44.61,84.87,4,90,3,,0,,0,2026-08-18,87768
87773,Ninetales,Platinum,36/127,7.22,55.69,1,109.99,1,,0,,0,2026-08-18,87773
87776,Ninetales,Unleashed,20/95,13.52,,0,,0,,0,,0,2026-08-18,87776
87802,Nosepass,Platinum,84/127,0.45,,0,,0,,0,,0,2026-08-18,87802
87803,Nosepass,Arceus,69/99,0.4,,0,,0,,0,,0,2026-08-18,87803
87816,Numel,Unleashed,35/95,0.62,,0,,0,,0,,0,2026-08-18,87816
87829,Octillery,Aquapolis,026/147,11.11,,0,,0,,0,,0,2026-08-18,87829
87833,Octillery,Platinum,58/127,0.44,,0,,0,,0,,0,2026-08-18,87833
87839,Oddish,Aquapolis,097/147,18,30.96,1,,0,,0,,0,2026-08-18,87839
87845,Oddish,Undaunted,60/90,0.83,,0,,0,,0,,0,2026-08-18,87845
87849,Old Amber,Arceus,89/99,0.28,,0,,0,,0,,0,2026-08-18,87849
87861,Omanyte,Arceus,70/99,0.37,,0,,0,,0,,0,2026-08-18,87861
87883,Onix,Stormfront,69/100,0.45,,0,,0,,0,,0,2026-08-18,87883
87884,Onix (56),Unleashed,56/95,0.51,,0,,0,,0,,0,2026-08-18,87884
87885,Onix (57),Unleashed,57/95,0.3,,0,,0,,0,,0,2026-08-18,87885
87910,Palkia,Platinum,37/127,4.52,120,1,30,1,,0,,0,2026-08-18,87910
87949,Paras,Aquapolis,099/147,7.52,,0,,0,,0,,0,2026-08-18,87949
87978,Pelipper (24),Arceus,24/99,0.84,,0,,0,,0,,0,2026-08-18,87978
87979,Pelipper (45),Arceus,45/99,0.43,,0,,0,,0,,0,2026-08-18,87979
88013,Pichu (22),Expedition,022/165,299.99,1551.74,4,1099.995,6,,0,,0,2026-08-18,88013
88019,Pichu,Stormfront,45/100,6.25,39.99,3,87.5,2,,0,,0,2026-08-18,88019
88034,Pidgeot,Triumphant,29/102,11.66,,0,,0,,0,,0,2026-08-18,88034
88042,Pidgeotto,Triumphant,47/102,1.16,,0,,0,,0,,0,2026-08-18,88042
88051,Pidgey,Triumphant,71/102,0.73,,0,,0,,0,,0,2026-08-18,88051
88090,Pikachu,Stormfront,70/100,11.66,30,5,60,6,,0,,0,2026-08-18,88090
88097,Pikachu,Undaunted,61/90,13.04,55,4,54.99,12,,0,,1,2026-08-18,88097
88115,Piloswine (43),Skyridge,043/144,10.36,360,1,38.5,2,,0,,0,2026-08-18,88115
88119,Piloswine,Stormfront,46/100,0.59,,0,75.175,2,,0,,0,2026-08-18,88119
88120,Piloswine,Triumphant,48/102,0.4,,0,,0,,0,,0,2026-08-18,88120
88125,Pineco (86),Skyridge,086/144,14.11,,0,,0,,0,,0,2026-08-18,88125
88129,Pineco (62),Undaunted,62/90,0.3,,0,,0,,0,,0,2026-08-18,88129
88130,Pineco (63),Undaunted,63/90,0.35,,0,,0,,0,,0,2026-08-18,88130
88139,Pinsir,Undaunted,32/90,0.65,,0,,0,,0,,0,2026-08-18,88139
88171,Plusle,Unleashed,36/95,2.98,,0,,0,,0,,0,2026-08-18,88171
88178,PlusPower,Platinum,112/127,0.31,,0,,0,,0,,0,2026-08-18,88178
88179,PlusPower,Unleashed,80/95,0.64,,0,,0,,0,,0,2026-08-18,88179
88188,Poke Ball,Platinum,113/127,0.31,,0,,0,,0,,0,2026-08-18,88188
88195,Poke Blower +,Stormfront,88/100,0.64,,0,,0,,0,,0,2026-08-18,88195
88196,Poke Drawer +,Stormfront,89/100,1.76,,0,,0,,0,,0,2026-08-18,88196
88197,Poke Healer +,Stormfront,90/100,1.08,,0,,0,,0,,0,2026-08-18,88197
88203,Pokedex HANDY910is,Platinum,114/127,0.42,,0,,0,,0,,0,2026-08-18,88203
88216,Pokemon Circulator,Unleashed,81/95,0.33,,0,,0,,0,,0,2026-08-18,88216
88229,Pokemon Nurse,Expedition,145/165,13.21,,0,50.495000000000005,2,,0,,0,2026-08-18,88229
88230,Pokemon Park,Aquapolis,131/147,21.31,30,1,36.045,2,,0,,0,2026-08-18,88230
88233,Pokemon Rescue,Platinum,115/127,0.43,,0,,0,,0,,0,2026-08-18,88233
88238,Pokemon Reversal,Expedition,146/165,3.27,,0,21.99,1,,0,,0,2026-08-18,88238
88248,Politoed (25),Skyridge,025/144,58.31,105.98,1,15,1,,0,,0,2026-08-18,88248
88260,Poliwag,Unleashed,58/95,0.46,,0,,0,,0,,0,2026-08-18,88260
88268,Poliwhirl,Unleashed,37/95,4.33,,0,39.99,1,,0,,0,2026-08-18,88268
88271,Poliwrath (24),Expedition,024/165,72.49,385.01,10,925,5,,0,,1,2026-08-18,88271
88273,Poliwrath (26),Skyridge,026/144,61.04,,0,,0,,0,,0,2026-08-18,88273
88279,Poliwrath,Unleashed,21/95,4.1,,0,,0,,0,,0,2026-08-18,88279
88288,Ponyta,Stormfront,71/100,1.64,,0,,0,,0,,0,2026-08-18,88288
88289,Ponyta (46),Arceus,46/99,1.26,40,1,,0,,0,,0,2026-08-18,88289
88290,Ponyta (72),Arceus,72/99,0.4,,0,,0,,0,,0,2026-08-18,88290
88292,Ponyta,Triumphant,72/102,0.91,,0,,0,,0,,0,2026-08-18,88292
88301,Poochyena,Platinum,86/127,2.38,,0,,0,,0,,0,2026-08-18,88301
88307,Porygon (103b),Aquapolis,103b/147,7.42,,0,,0,,0,,0,2026-08-18,88307
88312,Porygon,Triumphant,73/102,0.36,,0,,0,,0,,0,2026-08-18,88312
88327,Porygon2,Triumphant,49/102,0.77,,0,7.5,1,,0,,0,2026-08-18,88327
88346,Potion,Stormfront,92/100,0.18,,0,,0,,0,,0,2026-08-18,88346
88353,Power Charge,Expedition,147/165,0.92,,0,8.5,1,,0,,0,2026-08-18,88353
88354,Power Plant,Aquapolis,139/147,4.37,12.5,1,16.285,2,,0,,0,2026-08-18,88354
88357,Premier Ball,Stormfront,91/100,0.97,,0,,0,,0,,0,2026-08-18,88357
88359,Primeape,Aquapolis,029/147,70.3,11.5,1,75,1,,0,,0,2026-08-18,88359
88365,Primeape,Unleashed,22/95,2.02,,0,,0,,0,,0,2026-08-18,88365
88377,Probopass,Platinum,60/127,0.43,,0,,0,,0,,0,2026-08-18,88377
88378,Probopass,Arceus,7/99,1.61,26.99,5,36.45,5,,0,,0,2026-08-18,88378
88406,Professor Oak's Visit,Arceus,90/99,0.41,,0,,0,,0,,0,2026-08-18,88406
88439,Psyduck,Platinum,87/127,23.81,67.5,3,129.735,3,,0,,0,2026-08-18,88439
88440,Psyduck,Triumphant,74/102,16.77,46,1,81.54499999999999,6,,0,,0,2026-08-18,88440
88446,Pupitar,Aquapolis,056/147,9.46,,0,,0,,0,,0,2026-08-18,88446
88447,Pupitar,Expedition,090/165,3.57,,0,,0,,0,,0,2026-08-18,88447
88452,Pupitar,Stormfront,47/100,0.57,,0,,0,,0,,0,2026-08-18,88452
88453,Pupitar (38),Unleashed,38/95,0.48,,0,,0,,0,,0,2026-08-18,88453
88454,Pupitar (39),Unleashed,39/95,0.56,,0,,0,,0,,0,2026-08-18,88454
88466,Purugly G,Platinum,88/127,0.49,,0,,0,,0,,0,2026-08-18,88466
88467,Quagsire,Aquapolis,030/147,93.03,50,3,,0,,0,,0,2026-08-18,88467
88483,Quilava,Expedition,091/165,10.12,,0,,0,,0,,0,2026-08-18,88483
88501,Raichu (25),Expedition,025/165,174.99,395,5,930,4,,0,,0,2026-08-18,88501
88505,Raichu (61),Expedition,061/165,18.06,25,1,49.99,1,,0,,0,2026-08-18,88505
88516,Raichu,Arceus,27/99,6.35,16,3,56,1,,0,,0,2026-08-18,88516
88547,Rainbow Energy,Platinum,121/127,1.29,,0,,0,,0,,0,2026-08-18,88547
88563,Ralts,Platinum,89/127,0.7,,0,,0,,0,,0,2026-08-18,88563
88584,Rapidash,Stormfront,22/100,5.03,,0,,0,,0,,0,2026-08-18,88584
88586,Rapidash (47),Arceus,47/99,0.78,,0,,0,,0,,0,2026-08-18,88586
88602,Raticate,Skyridge,089/144,12.99,29,1,35.41,2,,0,,0,2026-08-18,88602
88605,Raticate,Arceus,29/99,1.12,,0,,0,,0,,0,2026-08-18,88605
88606,Raticate,Undaunted,34/90,0.7,,0,,0,,0,,0,2026-08-18,88606
88613,Rattata,Skyridge,090/144,12.83,,0,,0,,0,,0,2026-08-18,88613
88619,Rattata,Arceus,73/99,0.38,,0,,0,,0,,0,2026-08-18,88619
88621,Rattata,Undaunted,64/90,0.61,,0,,0,,0,,0,2026-08-18,88621
88663,Regigigas,Stormfront,9/100,6.65,47.995000000000005,10,79.5,7,,0,,1,2026-08-18,88663
88698,Remoraid,Platinum,90/127,0.33,,0,,0,,0,,0,2026-08-18,88698
88699,Remoraid,Unleashed,59/95,0.3,,0,,0,,0,,0,2026-08-18,88699
88701,Rescue Energy,Triumphant,90/102,1.33,,0,,0,,0,,0,2026-08-18,88701
88756,Riolu,Platinum,91/127,0.6,8.5,1,1250,1,,0,,0,2026-08-18,88756
88757,Riolu,Unleashed,60/95,0.36,,0,,0,,0,,0,2026-08-18,88757
88821,Roselia,Stormfront,72/100,0.32,,0,,0,,0,,0,2026-08-18,88821
88823,Roselia,Unleashed,61/95,0.45,,0,,0,,0,,0,2026-08-18,88823
88828,Roserade,Stormfront,23/100,1.2,,0,,0,,0,,0,2026-08-18,88828
88830,Roserade,Unleashed,23/95,0.79,,0,,0,,0,,0,2026-08-18,88830
88839,Rotom,Undaunted,20/90,9.92,,0,,0,,0,,0,2026-08-18,88839
88846,Ruins Of Alph,Undaunted,76/90,0.5,,0,,0,,0,,0,2026-08-18,88846
88853,Sableye,Stormfront,48/100,6.83,19.99,1,,0,,0,,0,2026-08-18,88853
88854,Sableye,Undaunted,35/90,0.65,,0,,0,,0,,0,2026-08-18,88854
88893,Sage's Training,Undaunted,77/90,0.29,,0,,0,,0,,0,2026-08-18,88893
88898,Salamence,Stormfront,24/100,2.29,,0,59.99,1,,0,,0,2026-08-18,88898
88921,Sandshrew,Skyridge,092/144,35.15,,0,,0,,0,,0,2026-08-18,88921
88951,Sceptile (30),Arceus,30/99,3.64,60,1,,0,,0,,0,2026-08-18,88951
88952,Sceptile (31),Arceus,31/99,3.21,48,2,,0,,0,,0,2026-08-18,88952
88962,Scizor,Stormfront,25/100,9.56,44,1,,0,,0,,0,2026-08-18,88962
88996,Scyther (57),Aquapolis,057/147,30.67,,0,78.77,1,,0,,0,2026-08-18,88996
89001,Scyther,Stormfront,49/100,1.69,14.995000000000001,2,,0,,0,,0,2026-08-18,89001
89003,Scyther (36),Undaunted,36/90,1.5,35,1,42.5,4,,0,,0,2026-08-18,89003
89004,Scyther (65),Undaunted,65/90,0.91,,0,,0,,0,,0,2026-08-18,89004
89010,Seadra,Aquapolis,058/147,4.83,,0,,0,,0,,0,2026-08-18,89010
89016,Seadra,Unleashed,40/95,1.33,14,1,,0,,0,,0,2026-08-18,89016
89046,Seeker,Triumphant,88/102,4.45,14,1,120,2,,0,,0,2026-08-18,89046
89050,Seel (94),Skyridge,094/144,39.88,,0,71.5,1,,0,,0,2026-08-18,89050
89056,Seer,Aquapolis,133/147,3.33,20.145,2,9.99,1,,0,,0,2026-08-18,89056
89087,Seviper,Platinum,61/127,0.47,,0,,0,,0,,0,2026-08-18,89087
89101,Sharpedo,Triumphant,30/102,4.22,,0,,0,,0,,0,2026-08-18,89101
89106,Shaymin (38),Platinum,38/127,5.8,,0,59.99,1,,0,,0,2026-08-18,89106
89108,Shaymin (14),Platinum,14/127,30.11,24.994999999999997,4,97.49,5,,0,,0,2026-08-18,89108
89109,Shaymin,Unleashed,8/95,15.24,28.975,2,99.9,6,,0,,0,2026-08-18,89109
89114,Shaymin Lv.X (Land Forme),Platinum,126/127,87.84,136.25,6,624.99,7,,0,,1,2026-08-18,89114
89128,Shelgon,Stormfront,50/100,2.1,,0,,0,,0,,0,2026-08-18,89128
89129,Shelgon,Arceus,48/99,0.44,,0,,0,,0,,0,2026-08-18,89129
89151,Shieldon,Platinum,62/127,0.91,,0,,0,,0,,0,2026-08-18,89151
89177,Shinx,Arceus,74/99,0.38,,0,,0,,0,,0,2026-08-18,89177
89189,Shuckle,Skyridge,096/144,29.76,,0,,0,,0,,0,2026-08-18,89189
89201,Shuppet,Platinum,92/127,0.49,,0,,0,,0,,0,2026-08-18,89201
89202,Shuppet,Triumphant,75/102,0.59,,0,,0,,0,,0,2026-08-18,89202
89213,Silcoon,Platinum,63/127,0.44,,0,,0,,0,,0,2026-08-18,89213
89234,Skarmory (27),Expedition,027/165,62.83,211.5,9,558.325,2,,0,,0,2026-08-18,89234
89241,Skarmory,Stormfront,51/100,0.39,,0,,0,,0,,0,2026-08-18,89241
89242,Skarmory,Undaunted,21/90,0.46,,0,,0,,0,,0,2026-08-18,89242
89254,Skiploom,Aquapolis,060/147,19.22,18,1,,0,,0,,0,2026-08-18,89254
89268,Skitty,Platinum,93/127,0.75,,0,,0,,0,,0,2026-08-18,89268
89274,Skorupi,Stormfront,73/100,0.69,,0,,0,,0,,0,2026-08-18,89274
89276,Skorupi,Triumphant,76/102,0.33,,0,,0,,0,,0,2026-08-18,89276
89278,Skull Fossil,Platinum,120/127,0.24,,0,,0,,0,,0,2026-08-18,89278
89280,Skuntank,Stormfront,26/100,0.72,,0,,0,,0,,0,2026-08-18,89280
89282,Skuntank,Undaunted,37/90,0.36,,0,,0,,0,,0,2026-08-18,89282
89284,Skuntank G,Platinum,94/127,0.4,,0,,0,,0,,0,2026-08-18,89284
89299,Slakoth,Platinum,95/127,0.51,,0,,0,,0,,0,2026-08-18,89299
89302,Slowbro,Aquapolis,033/147,98.15,,0,,0,,0,,0,2026-08-18,89302
89308,Slowbro,Undaunted,38/90,11.35,,0,34,1,,0,,0,2026-08-18,89308
89338,Slugma (98),Skyridge,098/144,14.15,,0,60,1,,0,,0,2026-08-18,89338
89339,Slugma (99),Skyridge,099/144,25.94,,0,,0,,0,,0,2026-08-18,89339
89360,Smoochum,Aquapolis,061/147,13.17,,0,32.7,1,,0,,0,2026-08-18,89360
89371,Sneasel,Undaunted,68/90,0.48,,0,,0,,0,,0,2026-08-18,89371
89403,Snorunt,Arceus,75/99,3.97,50,1,,0,,0,,0,2026-08-18,89403
89406,Snover,Stormfront,74/100,0.3,,0,,0,,0,,0,2026-08-18,89406
89442,Spearow,Unleashed,62/95,0.38,,0,,0,,0,,0,2026-08-18,89442
89451,Spinarak (62),Aquapolis,062/147,9.42,,0,,0,,0,,0,2026-08-18,89451
89466,Spiritomb,Arceus,32/99,6.08,30,1,,0,,0,,0,2026-08-18,89466
89478,Spoink,Triumphant,77/102,0.36,,0,,0,,0,,0,2026-08-18,89478
89506,Stantler,Unleashed,64/95,0.42,,0,,0,,0,,0,2026-08-18,89506
89509,Staraptor,Stormfront,27/100,1.08,,0,,0,,0,,0,2026-08-18,89509
89516,Staravia,Stormfront,52/100,0.42,,0,,0,,0,,0,2026-08-18,89516
89524,Starly,Stormfront,75/100,0.37,,0,,0,,0,,0,2026-08-18,89524
89530,Starmie (44),Skyridge,044/144,24.21,33,2,,0,,0,,0,2026-08-18,89530
89562,Steelix,Stormfront,28/100,3.85,,0,,0,,0,,0,2026-08-18,89562
89564,Steelix (Prime),Unleashed,87/95,123.97,135,16,299.99,9,,0,,1,2026-08-18,89564
89577,Strength Charm,Expedition,150/165,1.88,10.51,1,,0,,0,,0,2026-08-18,89577
89586,Stunky,Stormfront,76/100,1.05,,0,,0,,0,,0,2026-08-18,89586
89587,Stunky,Undaunted,69/90,0.35,,0,,0,,0,,0,2026-08-18,89587
89591,Sudowoodo,Aquapolis,036/147,41.59,18,1,,0,,0,,0,2026-08-18,89591
89600,Suicune,Aquapolis,037/147,66.29,99.98,1,53.095,4,,0,,0,2026-08-18,89600
89609,Suicune & Entei Legend (Bottom),Unleashed,95/95,180,169.995,11,885,6,,0,,1,2026-08-18,89609
89635,Super Scoop Up,Expedition,151/165,2.65,27.490000000000002,2,8.5,3,,0,,0,2026-08-18,89635
89640,Super Scoop Up,Unleashed,83/95,0.73,,0,,0,,0,,0,2026-08-18,89640
89658,Swablu,Platinum,97/127,0.75,,0,,0,,0,,0,2026-08-18,89658
89659,Swablu (Shiny),Platinum,SH5,77.06,86,4,1249.5,3,,0,,0,2026-08-18,89659
89660,Swablu,Triumphant,78/102,0.51,,0,,0,,0,,0,2026-08-18,89660
89674,Swalot,Arceus,9/99,4.07,15.89,3,28.84,7,,0,,0,2026-08-18,89674
89704,Swinub,Stormfront,77/100,0.49,,0,,0,,0,,0,2026-08-18,89704
89705,Swinub,Triumphant,79/102,0.33,,0,,0,,0,,0,2026-08-18,89705
89717,Switch,Stormfront,93/100,0.43,,0,,0,,0,,0,2026-08-18,89717
89745,Tangela,Stormfront,78/100,0.39,,0,,0,,0,,0,2026-08-18,89745
89746,Tangela (76),Arceus,76/99,0.31,,0,,0,,0,,0,2026-08-18,89746
89747,Tangela (77),Arceus,77/99,0.42,,0,,0,,0,,0,2026-08-18,89747
89752,Tangrowth,Stormfront,29/100,1.11,,0,,0,,0,,0,2026-08-18,89752
89765,Tauros,Platinum,98/127,0.68,,0,,0,,0,,0,2026-08-18,89765
89766,Tauros,Unleashed,41/95,2.72,,0,,0,,0,,0,2026-08-18,89766
89805,Team Galactic's Invention G-101 Energy Gain,Platinum,116/127,2.09,,0,,0,,0,,0,2026-08-18,89805
89806,Team Galactic's Invention G-103 Power Spray,Platinum,117/127,1.78,,0,,0,,0,,0,2026-08-18,89806
89807,Team Galactic's Invention G-105 Poke Turn,Platinum,118/127,4.69,,0,,0,,0,,0,2026-08-18,89807
89852,Team Rocket's Trickery,Undaunted,78/90,0.4,,0,,0,,0,,0,2026-08-18,89852
89859,Teddiursa,Unleashed,65/95,0.76,,0,,0,,0,,0,2026-08-18,89859
89869,Tentacool,Triumphant,80/102,0.69,,0,34.97,1,,0,,0,2026-08-18,89869
89872,Tentacruel,Aquapolis,038/147,13.18,,0,64.95,1,,0,,0,2026-08-18,89872
89878,Tentacruel,Triumphant,50/102,0.59,,0,,0,,0,,0,2026-08-18,89878
89944,Togetic,Undaunted,39/90,0.71,,0,,0,,0,,0,2026-08-18,89944
89961,Torchic,Platinum,99/127,1.16,,0,,0,,0,,0,2026-08-18,89961
89971,Torkoal,Platinum,100/127,0.34,,0,,0,,0,,0,2026-08-18,89971
89972,Torkoal,Unleashed,25/95,0.86,,0,,0,,0,,0,2026-08-18,89972
89985,Torterra,Stormfront,11/100,13.34,43.995000000000005,7,208.68,6,,0,,1,2026-08-18,89985
89986,Torterra,Platinum,39/127,2.67,,0,,0,,0,,0,2026-08-18,89986
90009,Toxicroak,Arceus,11/99,2.97,27.490000000000002,3,71.78999999999999,6,,0,,0,2026-08-18,90009
90012,Toxicroak G,Platinum,40/127,1.45,,0,,0,,0,,0,2026-08-18,90012
90040,Treecko,Stormfront,79/100,0.6,,0,,0,,0,,0,2026-08-18,90040
90041,Treecko (78),Arceus,78/99,1.47,40,1,,0,,0,,0,2026-08-18,90041
90042,Treecko (79),Arceus,79/99,0.62,,0,,0,,0,,0,2026-08-18,90042
90061,Tropius,Unleashed,66/95,0.37,,0,,0,,0,,0,2026-08-18,90061
90062,Tropius,Undaunted,22/90,0.92,,0,,0,,0,,0,2026-08-18,90062
90080,Turtwig,Unleashed,67/95,0.71,,0,,0,,0,,0,2026-08-18,90080
90086,Twins,Triumphant,89/102,3.98,41,1,50,1,,0,,0,2026-08-18,90086
90100,Typhlosion (28),Expedition,028/165,200,199.97,12,,0,,0,,1,2026-08-18,90100
90121,Tyranitar,Unleashed,26/95,10.08,59.99,1,76,1,,0,,0,2026-08-18,90121
90122,Tyranitar (Prime),Unleashed,88/95,239.66,221.29,41,1600,25,,0,,1,2026-08-18,90122
90127,Tyrogue,Aquapolis,063/147,26.88,,0,,0,,0,,0,2026-08-18,90127
90133,Ultimate Zone,Arceus,91/99,0.41,,0,,0,,0,,0,2026-08-18,90133
90140,Umbreon (H30),Skyridge,H30/H32,,3930.435,4,5050.5,3,,0,,0,2026-08-18,90140
90145,Umbreon,Undaunted,10/90,96.83,259.845,44,598.995,28,,0,,1,2026-08-18,90145
90165,Unown,Triumphant,51/102,0.99,,0,,0,,0,,0,2026-08-18,90165
90254,Ursaring,Unleashed,27/95,1.35,,0,,0,,0,,0,2026-08-18,90254
90286,Vaporeon,Undaunted,41/90,11.39,45,2,75,3,,0,,0,2026-08-18,90286
90309,Venonat,Triumphant,81/102,0.32,,0,,0,,0,,0,2026-08-18,90309
90328,Vespiquen,Stormfront,31/100,0.74,,0,,0,,0,,0,2026-08-18,90328
90329,Vespiquen,Undaunted,23/90,0.82,,0,,0,,0,,0,2026-08-18,90329
90361,Victreebel,Aquapolis,042/147,11.41,300,1,,0,,0,,0,2026-08-18,90361
90371,Vigoroth,Platinum,64/127,0.37,,0,,0,,0,,0,2026-08-18,90371
90377,Vileplume (H31),Aquapolis,H31/H32,123.12,261,5,387.01,8,,0,,1,2026-08-18,90377
90381,Vileplume,Undaunted,24/90,6.33,,0,,0,,0,,0,2026-08-18,90381
90400,Volbeat,Triumphant,82/102,0.34,,0,,0,,0,,0,2026-08-18,90400
90419,Voltorb (80),Stormfront,80/100,0.33,,0,,0,,0,,0,2026-08-18,90419
90420,Voltorb (81),Stormfront,81/100,0.26,,0,,0,,0,,0,2026-08-18,90420
90422,Voltorb,Triumphant,83/102,0.33,,0,,0,,0,,0,2026-08-18,90422
90442,Vulpix,Platinum,102/127,1.19,14.99,1,,0,,0,,0,2026-08-18,90442
90445,Vulpix,Unleashed,68/95,3.92,36,1,12.82,3,,0,,0,2026-08-18,90445
90455,Wailmer,Triumphant,52/102,0.47,,0,,0,,0,,0,2026-08-18,90455
90461,Wailord,Triumphant,31/102,7.4,,0,12.5,1,,0,,0,2026-08-18,90461
90472,Warp Energy,Aquapolis,147/147,8.2,,0,17.77,1,,0,,0,2026-08-18,90472
90475,Warp Energy,Stormfront,95/100,2.52,,0,,0,,0,,0,2026-08-18,90475
90477,Warp Point,Expedition,152/165,3.08,,0,23.28,2,,0,,0,2026-08-18,90477
90485,Wartortle,Expedition,092/165,24.24,,0,85,4,,0,,0,2026-08-18,90485
90500,Water Cube 01,Aquapolis,140/147,1.83,12.5,1,,0,,0,,0,2026-08-18,90500
90540,Weedle (114),Skyridge,114/144,36.98,32,1,57.995000000000005,6,,0,,0,2026-08-18,90540
90546,Weedle,Unleashed,69/95,0.49,,0,,0,,0,,0,2026-08-18,90546
90551,Weepinbell,Aquapolis,065/147,12.06,,0,,0,,0,,0,2026-08-18,90551
90555,Weepinbell,Triumphant,53/102,0.51,,0,,0,,0,,0,2026-08-18,90555
90595,Wigglytuff,Skyridge,034/144,39.87,,0,78.33,3,,0,,0,2026-08-18,90595
90610,Wingull (80),Arceus,80/99,0.39,,0,,0,,0,,0,2026-08-18,90610
90611,Wingull (81),Arceus,81/99,0.38,,0,,0,,0,,0,2026-08-18,90611
90630,Wooper (66),Aquapolis,066/147,92.23,52,1,103.5,1,,0,,0,2026-08-18,90630
90641,Wormadam Plant Cloak,Arceus,49/99,0.32,,0,,0,,0,,0,2026-08-18,90641
90644,Wormadam Sandy Cloak,Arceus,50/99,0.31,,0,,0,,0,,0,2026-08-18,90644
90646,Wormadam Trash Cloak,Arceus,51/99,0.33,,0,,0,,0,,0,2026-08-18,90646
90652,Wurmple,Platinum,103/127,3.73,,0,,0,,0,,0,2026-08-18,90652
90688,Yanma,Triumphant,84/102,0.34,,0,24.97,1,,0,,0,2026-08-18,90688
90693,Yanmega,Triumphant,54/102,0.33,,0,,0,,0,,0,2026-08-18,90693
90707,Zangoose,Platinum,66/127,1.24,30.15,1,,0,,0,,0,2026-08-18,90707
90769,Zubat (118),Skyridge,118/144,39.76,36.57,1,36.57,3,,0,,0,2026-08-18,90769
90776,Zubat,Unleashed,70/95,0.49,,0,,0,,0,,0,2026-08-18,90776
106519,Ditto (3),Fossil,03/62,117.05,57,1,,0,,0,,0,2026-08-18,106519
106520,Dragonite (4),Fossil,04/62,461.75,169.99,9,774.995,6,,0,,1,2026-08-18,106520
106521,Gengar (5),Fossil,05/62,601.49,187.995,11,1025.02,5,,0,,1,2026-08-18,106521
106522,Haunter (6),Fossil,06/62,148.43,105,5,218.555,6,,0,,0,2026-08-18,106522
113661,Caterpie,Generations,3/83,0.29,,0,,0,,0,,0,2026-08-18,113661
113662,Metapod,Generations,4/83,0.36,,0,,0,,0,,0,2026-08-18,113662
113663,Butterfree,Generations,5/83,3.59,15.5,2,22.525,4,,0,,0,2026-08-18,113663
113664,Paras,Generations,6/83,0.37,,0,,0,,0,,0,2026-08-18,113664
113665,Parasect,Generations,7/83,0.29,,0,,0,,0,,0,2026-08-18,113665
113666,Tangela,Generations,8/83,0.26,,0,,0,,0,,0,2026-08-18,113666
113667,Pinsir,Generations,9/83,0.33,,0,,0,,0,,0,2026-08-18,113667
113672,Ponyta,Generations,14/83,0.33,,0,,0,,0,,0,2026-08-18,113672
113673,Rapidash,Generations,15/83,0.67,,0,,0,,0,,0,2026-08-18,113673
113674,Magmar,Generations,16/83,0.24,,0,,0,,0,,0,2026-08-18,113674
113677,Shellder,Generations,19/83,0.19,,0,,0,,0,,0,2026-08-18,113677
113678,Cloyster,Generations,20/83,0.32,,0,,0,,0,,0,2026-08-18,113678
113679,Krabby,Generations,21/83,0.2,,0,,0,,0,,0,2026-08-18,113679
113680,Magikarp,Generations,22/83,0.78,8.875,2,25,4,,0,,0,2026-08-18,113680
113685,Raichu,Generations,27/83,2.81,17.38,3,35,1,,0,,0,2026-08-18,113685
113688,Zubat,Generations,30/83,0.25,,0,,0,,0,,0,2026-08-18,113688
113689,Golbat,Generations,31/83,0.29,,0,,0,,0,,0,2026-08-18,113689
113690,Slowpoke,Generations,32/83,0.52,,0,39.99,1,,0,,0,2026-08-18,113690
113691,Gastly,Generations,33/83,0.49,,0,,0,,0,,0,2026-08-18,113691
113692,Haunter,Generations,34/83,0.75,,0,,0,,0,,0,2026-08-18,113692
113694,Jynx,Generations,36/83,0.4,,0,,0,,0,,0,2026-08-18,113694
113696,Diglett,Generations,38/83,0.7,,0,,0,,0,,0,2026-08-18,113696
113697,Dugtrio,Generations,39/83,0.36,,0,,0,,0,,0,2026-08-18,113697
113698,Machop,Generations,40/83,0.25,,0,,0,,0,,0,2026-08-18,113698
113699,Machoke,Generations,41/83,0.42,,0,,0,,0,,0,2026-08-18,113699
113700,Machamp,Generations,42/83,1.49,,0,38.74,3,,0,,0,2026-08-18,113700
113701,Geodude,Generations,43/83,0.17,,0,,0,,0,,0,2026-08-18,113701
113702,Graveler,Generations,44/83,0.33,,0,,0,,0,,0,2026-08-18,113702
113703,Golem,Generations,45/83,1.95,,0,10.02,1,,0,,0,2026-08-18,113703
113705,Hitmonlee,Generations,47/83,0.48,,0,,0,,0,,0,2026-08-18,113705
113706,Hitmonchan,Generations,48/83,0.34,,0,,0,,0,,0,2026-08-18,113706
113707,Rhyhorn,Generations,49/83,0.21,,0,,0,,0,,0,2026-08-18,113707
113709,Clefable,Generations,51/83,0.41,,0,,0,,0,,0,2026-08-18,113709
113710,Mr. Mime,Generations,52/83,0.98,,0,,0,,0,,0,2026-08-18,113710
113711,Meowth,Generations,53/83,0.41,,0,,0,,0,,0,2026-08-18,113711
113712,Persian,Generations,54/83,0.36,,0,,0,,0,,0,2026-08-18,113712
113713,Doduo,Generations,55/83,0.27,,0,,0,,0,,0,2026-08-18,113713
113714,Dodrio,Generations,56/83,0.34,,0,,0,,0,,0,2026-08-18,113714
113715,Tauros,Generations,57/83,0.42,,0,,0,,0,,0,2026-08-18,113715
